utt,sample_id,token_match,event_match,steady_token_match,final_token_len,event_len
835,7bbe5b67-892c-c11c-e052-882af12aee4e,True,True,True,66,33
836,7eb2d947-69ae-a79f-d0b6-1c127057f19a,True,True,True,30,16
837,2693df40-b56b-8388-1150-adf6921d4c45,True,True,True,50,30
838,7f656ee3-261f-9a25-73bb-803e6e7a8dad,True,True,True,62,36
839,00065230-be8a-6c26-14ec-e531e0539e5b,True,True,True,73,40
840,0a117ceb-c708-c435-7505-ea1df127842d,True,True,True,65,34
841,46c92c8a-6304-ca4f-2cb7-cbabdc192e45,True,True,True,15,8
842,9a514ec2-d467-ed74-71c4-5909e8ea764a,True,True,True,26,16
843,e15dae6b-f11d-496b-5569-bac245e20146,True,True,True,60,32
844,00b6d0f5-3081-2edd-1ae3-d96c62aaa08f,True,True,True,63,37
845,43454e5c-c088-c871-ca13-5dcc6dc2708c,True,True,True,16,9
846,b5e5053a-9c92-8c23-03ce-f9dbc900454c,True,True,True,62,31
847,e9db2970-d440-6322-09ad-ddb00e0efc03,True,True,True,84,43
848,49ea12e6-74a6-8e5a-1b00-de9c00a83649,True,True,True,74,39
849,f98ff48f-78f4-93ac-e257-7ce5bf375eef,True,True,True,57,32
850,9c9047de-71cb-7deb-52ce-731ba494e5a5,True,True,True,71,39
851,6ace3ed8-1795-6f58-f178-ba50a9bad358,True,True,True,64,32
852,076533b7-d3a7-d1e5-c6da-8f95b123989c,True,True,True,17,6
853,f6bb3085-d2f1-cb19-e5f9-100b11b18ccd,True,True,True,60,35
854,72a91428-99da-0e08-a9bb-76ece9d55771,True,True,True,18,10
855,5ed92f7e-710d-a416-21d5-0d90f3b9cf45,True,True,True,68,33
856,92a1b529-c501-1fd5-b4f3-678c27956759,True,True,True,68,39
857,498e60fe-aef5-140f-a0bd-9c9b1d7c80ca,True,True,True,69,34
858,fa3638e8-a75d-d7ca-6f28-eb89b903d8d2,True,True,True,56,30
859,f5482d49-cf6d-2353-9485-fc59debe17e3,True,True,True,17,12
860,d6215d56-6308-590f-f24b-06d537b3fd25,True,True,True,21,12
861,033bf46d-48b2-bf8f-f1b7-d7fdcdcc2d87,True,True,True,78,43
862,68c5b9cc-c61f-cfbe-97c3-1d4e9b42ba7c,True,True,True,70,43
863,4e29fdce-cc4e-9fa9-ce72-a549717594a3,True,True,True,23,12
864,783490e4-774b-6339-b857-5ec549c0d573,True,True,True,59,34
865,19fcc3bf-2d0b-8a93-b11d-2eca813e9209,True,True,True,34,17
866,a6e76108-8f41-5b12-ff3d-d6ca17365834,True,True,True,52,19
867,f11cf4cb-8578-3942-6245-29a52a760e45,True,True,True,53,31
868,b710135e-38a4-c063-ed11-44b5bb499c99,True,True,True,71,37
869,7128bae8-c1aa-7cc0-c685-fb440f556c7a,True,True,True,16,9
870,47cc667d-be3d-87aa-b65a-c626cdeb57bc,True,True,True,77,39
871,14853fff-c0d0-76b7-f7cb-7bf183b64ee3,True,True,True,61,33
872,9474d505-afbe-3c58-7870-a01b72ef4579,True,True,True,58,32
873,cf39424c-577c-86ba-e3b6-eba9d4fe1b82,True,True,True,68,33
874,39f57832-94dd-559f-908b-c6f15656dc0b,True,True,True,14,7
875,5c78217a-f946-b708-9ece-de62fe69163d,True,True,True,61,34
876,f8ab033f-fd75-d0da-6a0b-9baf55f046de,True,True,True,10,5
877,74096854-cff7-2c2e-d3ae-fd691a09804a,True,True,True,72,40
878,f4cf3167-dadb-b44c-bae6-5308239de155,True,True,True,69,41
879,c9b790ea-4697-7f08-5da0-8e456ac7a005,True,True,True,65,33
880,a425a264-6971-cb25-6cdc-76254143878e,True,True,True,69,36
881,98aaec85-1852-9890-15c0-bcf0f0ed8a2c,True,True,True,11,8
882,ff96e26c-522f-6f4f-2a0d-d6f2acf09c6c,True,True,True,61,31
883,e469df66-a6a7-e9a4-bab2-b83c059fb14e,True,True,True,14,6
884,6d8cd94b-adba-ae15-7929-7342427b01df,True,True,True,72,38
885,732587af-8da1-287c-65f0-212553d53e6d,True,True,True,39,21
886,6c021788-9794-58cf-189b-686ed9e2a848,True,True,True,60,36
887,294db8ec-6edf-d176-7cb2-b24531a18ca6,True,True,True,17,10
888,0a567068-6833-af18-fb44-8584bd199345,True,True,True,71,36
889,c269db9d-67cc-d350-4037-131991d78658,True,True,True,64,37
890,6cabba1d-2034-a8bc-d04b-9ac24ed45d21,True,True,True,24,15
891,c4bf068a-080f-c8b2-ca0f-7caad403d2c3,True,True,True,54,28
892,fe4106a0-7808-ee68-e3cc-837de779ecac,True,True,True,18,8
893,136dbe9f-30a6-fab1-282c-71b06fdae9d6,True,True,True,68,41
894,fb5518d1-2c1d-c6e5-7d30-a193da004501,True,True,True,60,34
895,b8058056-97c0-557e-2f00-614f094edd23,True,True,True,24,10
896,d51817cc-c4e7-fe89-ffb9-b6222bafb155,True,True,True,62,39
897,8eba1f29-d846-8c37-cd55-bb8ecdb03ff2,True,True,True,61,39
898,c13c4bb0-6a06-fb5a-534a-9578aaac1092,True,True,True,17,8
899,b8baf12b-3486-4388-ec7a-d217d14bb76e,True,True,True,16,9
900,22f6e93a-9b37-080d-9e43-40c20890017a,True,True,True,52,25
901,8474a060-3f95-b3a6-0e91-18d89834a1b7,True,True,True,67,38
902,c3a1a4c9-2346-28ca-bb89-8dc6478ce172,True,True,True,59,35
903,bb264da6-df63-2939-9a66-ad965c3fb58b,True,True,True,72,36
904,6b3e93a2-e773-fdd2-e416-6689c9ed2699,True,True,True,62,34
905,3a7a85ed-a140-20ac-59f1-f3e45fe68837,True,True,True,76,44
906,62e23b52-2ded-fbe2-ef2c-2c0d04b1a0e7,True,True,True,89,45
907,45306334-2714-c6ce-d018-bf74677b5704,True,True,True,10,6
908,da9a0712-74ec-4d0f-3297-2ac627528fbd,True,True,True,35,18
909,08197272-47ab-230c-6a71-3b75c7db5753,True,True,True,22,9
910,e946765b-4271-849c-6dc2-40b88ca5daee,True,True,True,62,33
911,ce2fdf9c-5a3d-7818-b082-ffb0d76502c9,True,True,True,68,36
912,ca2f2a84-30fb-37f1-9f2a-4af0ca73410a,True,True,True,38,18
913,5ef6e9ec-6e2e-7105-de0b-378ae934f70c,True,True,True,9,7
914,606daef2-f2b8-c955-14c9-147ccb04767e,True,True,True,33,16
915,a5bd530a-73d6-79d9-3403-29c856076022,True,True,True,33,14
916,a44b7447-7574-6499-de53-60caa2b1787d,True,True,True,18,10
917,3056442a-3bf3-b4cc-84f3-19810e12fe47,True,True,True,66,37
918,2d8eb11d-41fd-776d-1cef-34b39a7d0697,True,True,True,67,36
919,ed6f0741-88a9-1c5e-8796-f78396bfdedb,True,True,True,61,33
920,82ea46b1-3e17-8a90-0286-1498e1c89f05,True,True,True,65,34
921,7d8f1e68-28b1-5cd6-deea-da42f4668259,True,True,True,72,38
922,db6fed42-c4ec-b170-e18f-9af5efa20e77,True,True,True,59,32
923,425318ad-356a-cea4-8c00-aad3c0d758ba,True,True,True,72,36
924,82a27440-bd3c-91ae-70cc-67f3fffff22a,True,True,True,67,41
925,41a3843e-b0b8-ea1c-18bc-53417c929043,True,True,True,22,13
926,acf09a0e-1c98-ac33-a544-8dd4eb2a79d9,True,True,True,13,8
927,b1913d8a-4368-8155-4141-83c2812b8684,True,True,True,30,15
928,040e9411-6408-0fd5-ea31-0ebe9cef4358,True,True,True,66,39
929,e3a3e95c-37a6-55a4-bfa9-f31fe8655d36,True,True,True,75,32
930,ba35d4c9-8a6d-6261-8d23-4edd87bcb72b,True,True,True,63,35
931,7a9cdff3-43b3-e260-1868-123511473e68,True,True,True,58,30
932,cd6135c2-8457-6885-1e72-0bb2ce461b11,True,True,True,71,43
933,0b98c3c9-096f-eeb5-d5fc-101238c6e590,True,True,True,15,9
934,23bffa63-1656-e3ea-0817-10f911cee615,True,True,True,60,32
935,093e1e51-13b7-7d02-1e0d-4dc3f82b2352,True,True,True,69,37
936,fee3eebb-8f0a-6852-af2c-872c9aaa9d06,True,True,True,22,11
937,8a948ab7-d1c1-4b3e-f87d-1a9b1f564f42,True,True,True,82,41
938,e052616e-e8bb-2358-470e-33478dcf6581,True,True,True,47,23
939,1929d890-1a93-1568-bf74-03a7455e730e,True,True,True,71,36
940,1cf1ef9f-a7f4-0c23-44f0-9a57614d15e8,True,True,True,65,35
941,74993fad-65ce-7709-b1f2-1f14b7a5eafd,True,True,True,73,35
942,d3a1a54d-ef6f-dbcf-bf4f-539657ad3390,True,True,True,19,10
943,2ff7d0c5-1b5c-19c2-025d-b84b6ae82049,True,True,True,63,38
944,b7b879c4-6579-ff70-0e01-2bb8115effa9,True,True,True,69,39
945,684e30fc-5f72-703d-7457-085b95656ed2,True,True,True,71,40
946,d55c1da4-3b91-248b-112e-19feaa58a885,True,True,True,20,13
947,b51bd86f-9ecb-f7f1-8be2-72fc215bbb7b,True,True,True,61,32
948,c39540c9-624d-97c9-6f08-0cf33bceceb4,True,True,True,66,34
949,4523c732-bdab-e9f9-2a58-2b84199433b8,True,True,True,62,35
950,05860db7-ec69-f1f8-e2e9-596c48872085,True,True,True,14,7
951,ecc0766b-8c2a-00c4-c793-7f2703a63e2b,True,True,True,35,21
952,8a1163ed-9b3c-328c-2360-ee224fb84cb4,True,True,True,68,36
953,62d7586d-06a6-1d4f-af69-448d030800f3,True,True,True,55,33
954,27975e5b-d2b2-cd0b-305f-0f80f7a4dd8f,True,True,True,71,41
955,747f56b6-5a93-3cf8-ec49-dfa8212863a5,True,True,True,58,30
956,8ae4d293-5bc1-2435-4524-07e5ee2f9dc0,True,True,True,8,5
957,c6814c59-58e5-7007-3064-86c74013798a,True,True,True,30,16
958,cb35d098-f1ad-be06-6d52-707c9d38b430,True,True,True,14,8
959,187323ec-0fe6-c284-81c9-225a00929ecd,True,True,True,79,39
960,f7e2fd38-748a-a87a-5ecc-a77ac276c8e7,True,True,True,69,40
961,ff846df9-66ad-cb21-43f7-7df5205b948a,True,True,True,77,37
962,59397655-580e-6a85-85a7-c063018730d9,True,True,True,64,36
963,55b32efd-a0b5-60eb-90e1-cd0bbd67f5b5,True,True,True,65,40
964,982d07e0-b877-9152-3215-84826a1e62b0,True,True,True,20,11
965,287d1794-f7ba-3a67-fdb9-858d2704c102,True,True,True,65,36
966,e2e7144f-0429-bc3c-af3b-9a669099dabd,True,True,True,73,37
967,58b50f99-236a-e82d-71ac-68c0fb3b4a89,True,True,True,23,14
968,90827444-599c-0a4b-d1b6-0ca6590f8e0d,True,True,True,67,39
969,fcc4c56d-2f97-3e37-8b5f-ae4ab00a21de,True,True,True,61,32
970,0389cad5-f464-9d41-6365-b67bd243d443,True,True,True,24,17
971,8695f080-2605-fce9-17b8-2aa8d42edfb1,True,True,True,71,30
972,55201ea0-b49f-8a1e-7b23-6ed93be5617a,True,True,True,63,33
973,4ff030f5-4cfb-9ce0-c310-435829cbdd15,True,True,True,57,32
974,99c02811-f800-555e-0f5d-f8c3f2495046,True,True,True,32,15
975,42e2da64-249d-5954-14ef-e8e9f9c80004,True,True,True,56,32
976,6f8fcf74-8d3f-f1e4-6bf3-d65d090a40b7,True,True,True,70,37
977,488f65ea-5394-25f0-4a65-912840a3210a,True,True,True,21,11
978,e52eed64-182f-bdf6-617a-8548a60e97af,True,True,True,13,7
979,202c7cf5-6973-52c9-87fc-045a4bc76311,True,True,True,77,41
980,c978de6d-10d4-6951-bc50-74f48c4212ff,True,True,True,26,15
981,2c22d5d0-584e-836e-a583-7ac8cae9b3ff,True,True,True,52,30
982,eaeaf244-f1f0-3c50-e260-f182f5e666e2,True,True,True,80,43
983,a1989a3c-0dd9-18ed-020b-cf7bb9770450,True,True,True,69,36
984,20340deb-7e57-c549-1c33-6c9317825d5c,True,True,True,13,9
985,8ff9f1b1-f3d1-af85-b858-67b9faa58107,True,True,True,19,10
986,f747e9b5-dbfb-9d49-6c73-6a95c0ac8c51,True,True,True,39,24
987,31d18b27-01a5-1d24-7af4-60b168112425,True,True,True,6,4
988,927e4948-3eb3-3aba-8887-fb751b1e7fed,True,True,True,26,13
989,25666f6e-96ca-d010-6e8e-db7b493353d6,True,True,True,76,42
990,4401732e-f084-e32f-a53a-6a1f08c719c4,True,True,True,61,34
991,f2b15cf2-d5fe-5e79-c403-ce1bff11b236,True,True,True,62,35
992,e7d9e80b-1a1e-b493-c888-dccde3dd44ff,True,True,True,15,7
993,830ff8f9-96f4-ee1f-f640-d0b87f18e66c,True,True,True,60,31
994,6f6c4585-7c45-6466-0290-8fde14d16c1a,True,True,True,57,31
995,f9ea0c50-ed77-df9a-d4fb-a70424dd5b4a,True,True,True,13,7
996,60c61337-e3a0-cc15-cee0-a5df26e0513a,True,True,True,24,10
997,f4751378-72cb-044b-82b3-6a9b7bc59443,True,True,True,62,36
998,afbd7e1a-0580-d133-7424-38c0db21fe16,True,True,True,81,43
999,c0ffc083-9191-0c0f-12a4-8382a0eab388,True,True,True,66,38
